,Code,Neighborhood,Price,m²,Street,Price/m²
13149,142672, Petrópolis,525000.0,45.14,Avenida Senador Tarso Dutra,11630.482941958351
13150,130866, Menino Deus,2700000.0,282.0,Avenida Bastian,9574.468085106382
13151,165599, Cavalhada,490000.0,310.0,Avenida Paulo Pontes,1580.6451612903227
13152,151119, Belém Novo,398000.0,127.0,Rua Boa Vista,3133.8582677165355
13153,172922, Partenon,1995000.0,310.0,Rua Coronel José Rodrigues Sobral,6435.4838709677415
13154,184408, Vila Jardim,560000.0,150.0,Rua Israel,3733.3333333333335
13155,130977, Chácara das Pedras,850000.0,467.6,Rua General Francisco de Paula Cidade,1817.792985457656
13156,176408, Sarandi,170000.0,47.36,Rua Gabriel Franco da Luz,3589.527027027027
13157,173835, Floresta,400000.0,219.21,Rua Ernesto Alves,1824.7342730714838
13158,172821, Agronomia,640000.0,329.0,Rua Antônio José de Santana,1945.288753799392
13159,166372, Petrópolis,1180000.0,444.4,Rua Visconde de Duprat,2655.2655265526555
13160,148507, Tristeza,1300000.0,513.12,Rua General Rondon,2533.520424072342
13161,123410, Menino Deus,692000.0,210.0,Rua Doutor Oscar Bittencourt,3295.2380952380954
13162,151778, Sarandi,1300000.0,165.52,Avenida Ecoville,7854.035766070565
13163,177479, São Sebastião,1000000.0,160.0,Avenida João XXIII,6250.0
13164,184575, Jardim Leopoldina,117000.0,34.3,Rua Professor Pontes de Miranda,3411.0787172011665
13165,189234, Camaquã,675000.0,195.87,Rua Delfina da Cunha,3446.1632715576657
13166,189466, Petrópolis,1250000.0,143.0,Rua Artigas,8741.258741258742
13167,189968, Jardim Sabará,950000.0,612.0,Avenida Alberto Pasqualini,1552.2875816993464
13168,190357, Cidade Baixa,1500000.0,135.0,Rua Baronesa do Gravataí,11111.111111111111
13169,190360, Campo Novo,235000.0,229.5,Estrada Jorge Pereira Nunes,1023.9651416122005
13170,190370, Campo Novo,200000.0,229.5,Estrada Jorge Pereira Nunes,871.4596949891068
13171,190371, Campo Novo,200000.0,229.5,Estrada Jorge Pereira Nunes,871.4596949891068
13172,190372, Campo Novo,200000.0,229.5,Estrada Jorge Pereira Nunes,871.4596949891068
13173,190373, Campo Novo,235000.0,229.5,Estrada Jorge Pereira Nunes,1023.9651416122005
13174,190379, Campo Novo,189000.0,229.5,Estrada Jorge Pereira Nunes,823.5294117647059
13175,190380, Campo Novo,220000.0,229.5,Estrada Jorge Pereira Nunes,958.6056644880174
13176,190381, Campo Novo,220000.0,229.5,Estrada Jorge Pereira Nunes,958.6056644880174
13177,190385, Campo Novo,200000.0,252.0,Estrada Jorge Pereira Nunes,793.6507936507936
13178,190386, Campo Novo,200000.0,252.0,Estrada Jorge Pereira Nunes,793.6507936507936
13179,190387, Campo Novo,200000.0,252.0,Estrada Jorge Pereira Nunes,793.6507936507936
13180,190388, Campo Novo,200000.0,252.0,Estrada Jorge Pereira Nunes,793.6507936507936
13181,190446, Campo Novo,240000.0,229.5,Estrada Jorge Pereira Nunes,1045.751633986928
13182,190449, Campo Novo,195000.0,243.0,Estrada Jorge Pereira Nunes,802.4691358024692
13183,190636, Vila Nova,128000.0,38.24,Estrada Cristiano Kraemer,3347.2803347280333
13184,191818, Cristo Redentor,500000.0,65.0,Rua Álvares Cabral,7692.307692307692
13185,192978, Camaquã,170000.0,46.71,Rua Coronel Timóteo,3639.477627916934
13186,193813, Pedra Redonda,3900000.0,150.0,Avenida Coronel Marcos,26000.0
13187,193995, Santa Tereza,400000.0,610.73,Rua Dormênio,654.9539076187513
13188,194907, Jardim Isabel,1590000.0,248.55,Rua Jigoro Kano,6397.103198551599
13189,195607, Camaquã,300000.0,72.22,Rua Tamandaré,4153.973968429798
13190,195742, Coronel Aparício Borges,350000.0,275.0,Rua João Bonuma,1272.7272727272727
13191,196953, Auxiliadora,3300000.0,512.0,Avenida Plínio Brasil Milano,6445.3125
13192,197355, Bela Vista,474901.0,38.0,Avenida Doutor Nilo Peçanha,12497.394736842105
13193,198111, Partenon,1450000.0,390.3,Avenida Bento Gonçalves,3715.0909556751217
13194,199965, Camaquã,1300000.0,120.0,Rua Marechal Hermes,10833.333333333334
13195,200686, Vila Nova,795000.0,350.0,Rua Ângelo Passuelo,2271.4285714285716
13196,201950, Vila João Pessoa,499000.0,100.0,Rua Irmão Weibert,4990.0
13197,204240, Santana,636000.0,134.45,Rua Domingos Crescêncio,4730.383042023057
13198,204268, Centro Histórico,950000.0,480.76,Rua Riachuelo,1976.0379399284466
13199,204977, Hípica,339150.0,357.45, Sete Mil Duzentos e Dois,948.8040285354596
13200,205538, Mont Serrat,980000.0,110.0,Rua Tenente-Coronel Fabrício Pilar,8909.09090909091
13201,206335, Agronomia,3200000.0,3846.0,Avenida Bento Gonçalves,832.0332813312533
13202,206706, Nonoai,300000.0,792.0,Rua Erechim,378.7878787878788
13203,207145, Teresópolis,600000.0,248.0,Rua Bispo William Thomas,2419.3548387096776
13204,207580, Nonoai,1200000.0,150.0,Avenida Nonoai,8000.0
13205,207918, Chácara das Pedras,383000.0,39.71,Avenida Protásio Alves,9644.925711407706
13206,210773, Santana,280000.0,59.95,Rua Domingos Crescêncio,4670.558798999165
13207,211226, Jardim Floresta,750000.0,333.91,Avenida Polar,2246.114222395256
13208,211386, Hípica,270000.0,49.0,Rua Darcy de Bastos Germann,5510.2040816326535
13209,211554, Ipanema,1300000.0,365.4,Avenida Guaíba,3557.744937055282
13210,211567, São Geraldo,1800000.0,835.7,Avenida Presidente Franklin Roosevelt,2153.882972358502
13211,211695, Mont Serrat,3200000.0,400.0,Avenida Mariland,8000.0
13212,212087, Vila Ipiranga,590000.0,300.0,Rua Alberto Silva,1966.6666666666667
13213,213005, Floresta,450000.0,217.8,Rua Santa Rita,2066.115702479339
13214,213012, Cavalhada,800000.0,303.18,Rua Sílvio Silveira Soares,2638.6964839369352
13215,213043, Jardim Itu,1686000.0,397.0,Rua Maestro Salvador Campanella,4246.851385390428
13216,214595, Vila Nova,570000.0,312.0,Rua Leão Licurgo Brasiliano Arano,1826.923076923077
13217,214859, Parque Santa Fé,530000.0,220.0,Avenida Delmar Rocha Barbosa,2409.090909090909
13218,215177, Aberta dos Morros,600000.0,113.0,Rua Doutor Hermes Pacheco,5309.734513274337
13219,216512, Passo das Pedras,890000.0,400.0,Avenida Baltazar de Oliveira Garcia,2225.0
13220,216585, Floresta,1450000.0,605.0,Rua Câncio Gomes,2396.694214876033
13221,216707, Azenha,490000.0,68.0,Rua Botafogo,7205.882352941177
13222,218680, Partenon,250000.0,280.0,Travessa Diacui,892.8571428571429
13223,219369, Chácara das Pedras,650000.0,239.71,Avenida General Barreto Viana,2711.6098619164823
13224,220590, Jardim Itu,470000.0,180.0,Travessa Pedro Raupp,2611.1111111111113
13225,221643, Cavalhada,180000.0,46.28,Rua Padre Ângelo Corso,3889.3690579083836
13226,222037, Vila Assunção,3600000.0,759.0,Avenida Pereira Passos,4743.083003952569
13227,222746, Cavalhada,700000.0,500.0,Avenida Vicente Monteggia,1400.0
13228,225623, Cidade Baixa,300000.0,49.15,Rua Lobo da Costa,6103.763987792472
13229,228608, Cidade Baixa,550000.0,170.0,Rua Lopo Gonçalves,3235.294117647059
13230,229697, Bom Jesus,480000.0,70.7,Rua São Marcos,6789.250353606789
13231,234253, Jardim Leopoldina,119900.0,40.0,Rua Doutor Aron Menda,2997.5
13232,236626, Floresta,330000.0,66.16,Rua Três de Maio,4987.908101571947
13233,249824, Jardim Itu,318000.0,69.44,Rua Doutor Derly Monteiro,4579.493087557604
13234,251742, Lami,299000.0,240.0,Estrada Armando Inácio da Silveira,1245.8333333333333
13235,257288, Belém Novo,4800000.0,10587.2,Avenida Juca Batista,453.3776635937736
13236,257409, Petrópolis,420000.0,43.37,Rua Dário Pederneiras,9684.113442471755
13237,257491, Rio Branco,560000.0,160.0,Rua Professor Duplan,3500.0
13238,257600, Rubem Berta,245000.0,53.48,Rua Alberto Rangel,4581.151832460733
13239,257605, Centro Histórico,275000.0,31.0,Avenida Borges de Medeiros,8870.967741935483
13240,257631, Três Figueiras,588000.0,75.4,Avenida Carlos Gomes,7798.40848806366
13241,257721, Jardim Carvalho,130000.0,0.0,Avenida Antônio Carvalho,inf
13242,257756, Jardim Itu,180000.0,0.0,Rua Tenente Ary Tarrago,inf
13243,257800, Passo da Areia,635000.0,0.0,Avenida João Wallig,inf
13244,257858, Centro Histórico,270000.0,90.28,Rua Vigário José Inácio,2990.6956136464332
13245,257890, Tristeza,1166000.0,300.0,Avenida Copacabana,3886.6666666666665
13246,257942, Três Figueiras,500000.0,60.0,Avenida Carlos Gomes,8333.333333333334
13247,257970, Bela Vista,739000.0,73.23,Rua Barão de Ubá,10091.492557694934
13248,258227, Partenon,620000.0,74.56,Rua Frei Germano,8315.450643776823
13249,258300, Sarandi,2360000.0,1380.0,Avenida João Elustondo Filho,1710.144927536232
13250,258306, Centro Histórico,350000.0,88.0,Rua Washington Luiz,3977.2727272727275
13251,258328, Centro Histórico,180000.0,29.9,Rua Marechal Floriano Peixoto,6020.066889632108
13252,258350, Jardim Botânico,260000.0,0.0,Rua Barão do Amazonas,inf
13253,258378, Cidade Baixa,400000.0,35.37,Avenida Loureiro da Silva,11309.01894260673
13254,258418, Passo das Pedras,234000.0,49.53,Rua Deputado Hugo Mardini,4724.4094488188975
13255,258503, Centro Histórico,300000.0,60.73,Rua Marechal Floriano Peixoto,4939.897908776552
13256,258544, Centro Histórico,299000.0,71.13,Avenida Borges de Medeiros,4203.570926472656
13257,258555, Centro Histórico,120000.0,30.64,Rua dos Andradas,3916.4490861618797
13258,258608, Centro Histórico,400000.0,44.2,Rua Washington Luiz,9049.773755656108
13259,258612, Centro Histórico,640000.0,110.0,Rua dos Andradas,5818.181818181818
13260,258665, Rio Branco,420000.0,79.0,Rua Coronel Paulino Teixeira,5316.455696202532
13261,258712, Cidade Baixa,260000.0,0.0,Rua Joaquim Nabuco,inf
13262,258725, Centro Histórico,90000.0,30.0,Rua dos Andradas,3000.0
13263,259011, Petrópolis,350000.0,32.37,Avenida Senador Tarso Dutra,10812.480691998766
13264,259030, Centro Histórico,167000.0,31.95,Rua Riachuelo,5226.917057902973
13265,259068, Cavalhada,890000.0,2140.0,Avenida Eduardo Prado,415.8878504672897
13266,259072, Espírito Santo,470000.0,100.0,Avenida da Serraria,4700.0
13267,259128, Cristal,203000.0,44.0,Avenida Wenceslau Escobar,4613.636363636364
13268,259305, Teresópolis,320000.0,54.0,Rua Silvério Souto,5925.925925925926
13269,259588, Menino Deus,1250000.0,232.0,Rua Silveiro,5387.931034482759
13270,259663, Menino Deus,148000.0,45.3,Avenida Getúlio Vargas,3267.1081677704196
13271,259718, Medianeira,160000.0,30.0,Rua General Gomes Carneiro,5333.333333333333
13272,259771, Teresópolis,1330000.0,0.0,Avenida Engenheiro Ludolfo Boehl,inf
13273,259825, Passo da Areia,399000.0,41.51,Avenida João Wallig,9612.14165261383
13274,259953, Floresta,243800.0,42.0,Avenida Farrapos,5804.761904761905
13275,259981, Teresópolis,1300001.0,268.28,Rua Otávio Faria,4845.687341583421
13276,259994, Santa Maria Goretti,720000.0,87.0,Rua Piauí,8275.862068965518
13277,260196, Restinga,140000.0,38.38,Avenida João Antônio Silveira,3647.7331943720687
13278,260244, Moinhos de Vento,170000.0,30.9,Avenida Cristóvão Colombo,5501.6181229773465
13279,260258, Centro Histórico,350000.0,124.96,Rua Chaves Barcelos,2800.89628681178
13280,260511, Petrópolis,330000.0,39.38,Rua Faria Santos,8379.888268156425
13281,260513, Centro Histórico,249000.0,33.1,Rua dos Andradas,7522.658610271903
13282,260622, Centro Histórico,270000.0,41.0,Rua Riachuelo,6585.365853658536
13283,260672, Tristeza,380000.0,30.84,Avenida Wenceslau Escobar,12321.660181582361
13284,260707, Passo da Areia,85000.0,17.81,Rua Sport Club São José,4772.599663110613
13285,260714, Menino Deus,280000.0,32.66,Avenida Getúlio Vargas,8573.178199632579
13286,260722, Centro Histórico,130000.0,43.96,Rua Voluntários da Pátria,2957.233848953594
13287,260779, Morro Santana,210000.0,0.0,Avenida Germano Schmarczek,inf
13288,260964, Tristeza,520000.0,55.59,Rua Doutor Pereira Neto,9354.200395754631
13289,261043, Parque Santa Fé,187000.0,40.0,Avenida João Ferreira Jardim,4675.0
13290,261124, Centro Histórico,390000.0,61.64,Rua Coronel Vicente,6327.060350421804
13291,261164, Centro Histórico,280000.0,25.0,Rua Professor Annes Dias,11200.0
13292,261180, Petrópolis,680000.0,114.41,Rua Coronel Corte Real,5943.536404160475
13293,261193, Menino Deus,230000.0,29.0,Avenida Getúlio Vargas,7931.0344827586205
13294,261383, Centro Histórico,56000.0,12.0,Rua Marechal Floriano Peixoto,4666.666666666667
13295,261442, Praia de Belas,350000.0,37.35,Avenida Aureliano de Figueiredo Pinto,9370.816599732261
13296,261469, Centro Histórico,550000.0,58.4,Rua Duque de Caxias,9417.808219178083
13297,261522, Rio Branco,417000.0,78.0,Rua Felipe Camarão,5346.153846153846
13298,261744, Cristo Redentor,40000.0,12.0,Rua Carlos Silveira Martins Pacheco,3333.3333333333335
13299,262016, Auxiliadora,320000.0,0.0,Rua Xavier Ferreira,inf
13300,262101, Jardim Carvalho,450000.0,64.73,Rua Irmão Norberto Francisco Rauch,6951.95427158968
13301,262105, Centro Histórico,600000.0,57.0,Rua Riachuelo,10526.315789473685
13302,262217, Menino Deus,180000.0,0.0,Rua Itororó,inf
13303,262323, Santana,270000.0,0.0,Rua Leopoldo Bier,inf
13304,262439, Santa Cecília,200000.0,55.0,Rua João Guimarães,3636.3636363636365
13305,262468, Higienópolis,1380000.0,243.0,Rua Honório Silveira Dias,5679.0123456790125
13306,262652, Centro Histórico,280000.0,66.0,Rua Voluntários da Pátria,4242.424242424242
13307,262690, Jardim Isabel,1400000.0,209.39,Rua Doutor Arnaldo da Silva Ferreira,6686.088160848179
13308,262772, Centro Histórico,350000.0,91.54,Rua General Andrade Neves,3823.4651518461874
13309,262933, Petrópolis,330000.0,0.0,Avenida Taquara,inf
13310,262942, Independência,650000.0,117.92,Avenida Independência,5512.2116689280865
13311,263014, Jardim Carvalho,385000.0,0.0,Rua Irmão Norberto Francisco Rauch,inf
13312,263250, Centro Histórico,170000.0,61.93,Rua Riachuelo,2745.034716615534
13313,263280, Bela Vista,650000.0,107.87,Avenida Coronel Lucas de Oliveira,6025.77176230648
13314,263468, Centro Histórico,549000.0,141.77,Avenida Otávio Rocha,3872.469492840516
13315,263579, Moinhos de Vento,1140000.0,80.0,Rua Padre Chagas,14250.0
13316,263665, Petrópolis,570000.0,72.0,Rua Felipe de Oliveira,7916.666666666667
13317,265073, Menino Deus,5000000.0,1.47,Rua Barão do Gravataí,3401360.544217687
13318,265507, Costa e Silva,950000.0,157.23,Rua do Pampa,6042.103924187496
13319,265591, Passo da Areia,800000.0,379.75,Rua Cipó,2106.6491112574063
13320,265887, Floresta,199500.0,75.83,Avenida Benjamin Constant,2630.8848740603985
13321,269774, Centro Histórico,200000.0,44.0,Rua dos Andradas,4545.454545454545
13322,281930, Partenon,609000.0,123.66,Rua Waldomiro Schapke,4924.793789422611
13323,284314, São João,400000.0,73.86,Rua Coronel Feijó,5415.651232060655
13324,287255, Medianeira,175000.0,53.31,Rua Eurico Lara,3282.6861752016507
13325,287400, Glória,166000.0,40.23,Avenida Professor Oscar Pereira,4126.273924931644
13326,287543, Cidade Baixa,200000.0,45.35,Rua José do Patrocínio,4410.143329658214
13327,297860, Serraria,960000.0,139.0,Rua Doutora Noemi Valle Rocha,6906.474820143885
13328,305918, Jardim Carvalho,410000.0,80.0,Rua Atenas,5125.0
13329,306665, São João,458000.0,59.7,Rua Augusto Severo,7671.691792294807
13330,307977, Costa e Silva,280000.0,300.0,Rua João Pereira dos Santos,933.3333333333334
13331,310012, Jardim Itu,276000.0,200.0,Avenida Alexandre Luiz,1380.0
13332,311005, Passo da Areia,199000.0,41.32,Rua Barão de Tramandaí,4816.069699903194
13333,398980, Petrópolis,820000.0,261.36,Avenida Lageado,3137.4349556167735
13334,404639, Vila Ipiranga,425000.0,400.0,Rua Alberto Silva,1062.5
13335,477484, Restinga,290000.0,49.0,Estrada Costa Gama,5918.367346938776
13336,525255, Lomba do Pinheiro,400000.0,99.12,Estrada João de Oliveira Remião,4035.5125100887813
13337,559286, Vila Nova,350000.0,57.0,Estrada Joao Salomoni,6140.350877192983
13338,3747, Partenon,700000.0,135.36,Rua Miguel Costa,5171.394799054373
13339,170946, Partenon,1200000.0,240.0,Rua Professor Guerreiro Lima,5000.0
13340,190597, Rio Branco,1302290.0,91.11,Rua Miguel Tostes,14293.601141477335
13341,213064, Centro Histórico,350000.0,91.23,Rua Riachuelo,3836.4573057108405
13342,214916, São João,540000.0,150.0,Rua Carlos Von Koseritz,3600.0
13343,217683, Vila Nova,190000.0,52.22,Rua Joaquim de Carvalho,3638.4527001148986
13344,217859, Floresta,170000.0,57.6,Avenida Farrapos,2951.3888888888887
13345,222640, Jardim Carvalho,130000.0,42.16,Avenida Antônio Carvalho,3083.4914611005697
13346,229735, Bela Vista,359000.0,44.51,Rua Silva Jardim,8065.603235228039
13347,235279, Centro Histórico,150000.0,27.55,Rua Demétrio Ribeiro,5444.64609800363
13348,241349, Morro Santana,320000.0,100.0,Rua Albert Roberts Júnior,3200.0
13349,243316, Higienópolis,790000.0,105.0,Avenida Cristóvão Colombo,7523.809523809524
13350,251501, Cidade Baixa,180000.0,37.0,Rua João Alfredo,4864.864864864865
13351,259754, Lomba do Pinheiro,620000.0,150.0,Rua Dolores Duran,4133.333333333333
13352,260537, Menino Deus,360000.0,94.0,Rua Miguel Couto,3829.7872340425533
13353,263261, Bom Jesus,450000.0,140.1,Avenida Jordão,3211.9914346895075
13354,265194, Jardim Isabel,880000.0,223.62,Rua Doutor Arnaldo da Silva Ferreira,3935.247294517485
13355,271493, Passo da Areia,140000.0,32.6,Rua Cipó,4294.478527607362
13356,273486, Chácara das Pedras,189900.0,37.0,Rua Doutor Rodrigues Alves,5132.4324324324325
13357,277428, Sarandi,194000.0,52.15,Rua Norberto Jung,3720.038350910834
13358,280812, Cristal,240000.0,68.0,Rua Upamaroti,3529.4117647058824
13359,283498, Azenha,172500.0,65.1,Avenida da Azenha,2649.7695852534566
13360,291783, Jardim Leopoldina,130000.0,46.17,Rua Carlos Estevão,2815.6811782542777
13361,298528, Centro Histórico,105000.0,18.61,Avenida Senador Salgado Filho,5642.127888232133
13362,299405, Jardim Itu,245000.0,48.32,Rua Tenente Ary Tarrago,5070.364238410596
13363,307061, Vila Nova,213000.0,50.22,Rua Joaquim de Carvalho,4241.338112305854
13364,310103, Jardim do Salso,175000.0,43.53,Rua Luiz Carlos S. Corrêa,4020.215943027797
13365,435457, Centro Histórico,245000.0,38.58,Rua Duque de Caxias,6350.440642820115
13366,441460, Teresópolis,730000.0,173.0,Avenida Engenheiro Ludolfo Boehl,4219.653179190752
13367,555296, Teresópolis,460000.0,69.49,Rua Marechal Mesquita,6619.657504676932
13368,176073, Cristal,260000.0,60.93,Rua Coronel Massot,4267.191859510915
13369,185995, São Sebastião,390000.0,62.7,Avenida Assis Brasil,6220.095693779904
13370,183364, Tristeza,1800000.0,319.0,Rua Vicente Failace,5642.633228840125
13371,165018, Jardim do Salso,155000.0,42.75,Rua Ângelo Crivellaro,3625.7309941520466
13372,219463, Petrópolis,886291.0,46.37,Avenida Doutor Nilo Peçanha,19113.456976493424
13373,220050, Cristo Redentor,225000.0,55.25,Rua Dom Diogo de Souza,4072.398190045249
13374,224421, Petrópolis,265000.0,62.0,Rua Engenheiro Antônio Carlos Tibiriçá,4274.193548387097
13375,237425, Vila Ipiranga,665000.0,131.0,Rua das Caravelas,5076.335877862595
13376,253431, Morro Santana,398000.0,101.48,Avenida Nilo Ruschel,3921.955065037446
13377,266444, Jardim Leopoldina,150000.0,42.69,Rua Carlos Estevão,3513.7034434293746
13378,277181, Petrópolis,280000.0,76.85,Avenida Alegrete,3643.461288223813
13379,280031, Morro Santana,480000.0,200.25,Avenida Protásio Alves,2397.0037453183522
13380,302070, Hípica,245000.0,49.0,Rua Pedro Faria,5000.0
13381,306308, Santana,720000.0,105.28,Rua Vicente da Fontoura,6838.905775075988
13382,310222, Tristeza,250000.0,42.4,Avenida Otto Niemeyer,5896.22641509434
13383,526984, São Sebastião,550000.0,196.0,Rua Joaquim Silveira,2806.122448979592
13384,125390, Cavalhada,309000.0,57.12,Avenida da Cavalhada,5409.663865546218
13385,174367, Farroupilha,270000.0,53.7,Avenida João Pessoa,5027.932960893854
13386,134890, Vila Nova,213000.0,1104.0,Beco Pedro Rodrigues Bittencourt,192.93478260869566
13387,206092, Centro Histórico,370053.0,30.53,Avenida João Pessoa,12120.96298722568
13388,214632, Floresta,550000.0,94.0,Rua Santo Antônio,5851.063829787234
13389,217025, Jardim Itu,145000.0,40.42,Rua Tenente Ary Tarrago,3587.333003463632
13390,219944, Santo Antônio,380000.0,66.51,Avenida Bento Gonçalves,5713.426552398135
13391,220689, Passo da Areia,790000.0,69.23,Rua Azevedo Sodré,11411.237902643363
13392,222758, Passo da Areia,790000.0,69.23,Rua Azevedo Sodré,11411.237902643363
13393,223749, Centro Histórico,485000.0,45.9,Avenida João Pessoa,10566.44880174292
13394,229943, Partenon,200000.0,52.8,Travessa Guedes da Luz,3787.878787878788
13395,234077, Cidade Baixa,140000.0,26.66,Rua General Lima e Silva,5251.312828207052
13396,257752, Centro Histórico,170000.0,37.0,Rua Washington Luiz,4594.594594594595
13397,258274, Espírito Santo,712500.0,236.0,Rua Professor Antônio José Remião,3019.0677966101694
13398,260539, Cristal,1090000.0,158.74,Rua Curupaiti,6866.574272395111
13399,262549, Vila Nova,165000.0,41.0,Estrada Cristiano Kraemer,4024.390243902439
13400,287802, Sarandi,197000.0,52.15,Avenida Salvador Leão,3777.5647171620326
13401,292684, Petrópolis,490000.0,120.3,Avenida Carlos Gomes,4073.1504571903574
13402,304775, Cristal,680000.0,139.39,Rua Upamaroti,4878.398737355621
13403,306334, Passo da Areia,900000.0,140.0,Rua Roque Calage,6428.571428571428
13404,310021, Cristo Redentor,500000.0,330.0,Rua Potengi,1515.1515151515152
13405,338061, Morro Santana,175000.0,38.42,Rua Luís Lederman,4554.919312857886
13406,338823, Tristeza,189000.0,43.21,Rua Doutor Pereira Neto,4373.987502892849
13407,353030, Petrópolis,490000.0,88.2,Rua Ferreira Viana,5555.555555555556
13408,538480, Partenon,470000.0,72.5,Rua Doutor Félix Contreiras Rodrigues,6482.758620689655
13409,550179, Campo Novo,150000.0,39.0,Rua Tomé Antônio de Souza,3846.153846153846
13410,558552, Menino Deus,184000.0,35.0,Rua Barão de Teffe,5257.142857142857
13411,561364, Jardim do Salso,1600000.0,128.77,Rua Nicola Mathias Falci,12425.254329424555
13412,563773, Jardim Carvalho,560000.0,79.95,Rua Irmão Norberto Francisco Rauch,7004.377736085053
13413,185335, Centro Histórico,845500.0,202.0,Rua Duque de Caxias,4185.6435643564355
13414,120263, Espírito Santo,650000.0,198.76,Rua Torre de Pedra,3270.2757093982696
13415,191400, Santo Antônio,385000.0,66.51,Avenida Bento Gonçalves,5788.603217561268
13416,192258, Centro Histórico,259000.0,54.98,Rua Vigário José Inácio,4710.803928701346
13417,211435, Menino Deus,275000.0,44.78,Rua José de Alencar,6141.134435015631
13418,211584, Jardim São Pedro,1290000.0,188.0,Rua Juruá,6861.702127659574
13419,219391, Mont Serrat,1200000.0,97.53,Rua Doutor Freire Alemão,12303.906490310674
13420,223589, Floresta,269000.0,17.37,Rua Almirante Tamandaré,15486.470926885433
13421,228651, Jardim Carvalho,500000.0,80.0,Rua Irmão Norberto Francisco Rauch,6250.0
13422,238570, Cristo Redentor,469000.0,74.64,Rua Eugênio Du Pasquier,6283.494105037514
13423,253881, Partenon,390000.0,135.73,Rua Coronel Villagran Cabrita,2873.351506667649
13424,260234, Centro Histórico,225000.0,40.66,Avenida Desembargador André da Rocha,5533.694048204624
13425,280906, Chácara das Pedras,1199000.0,169.8,Rua Miracema,7061.248527679622
13426,281700, Auxiliadora,699000.0,100.58,Avenida Nova York,6949.691787631736
13427,286304, Jardim do Salso,130000.0,57.54,Rua Ângelo Crivellaro,2259.297879735836
13428,286876, Vila Nova,160000.0,51.94,Avenida Romeu Samarani Ferreira,3080.4774740084713
13429,308880, Vila São José,148400.0,45.36,Rua Primeiro de Setembro,3271.604938271605
13430,311320, Bela Vista,1590000.0,176.9,Rua Casemiro de Abreu,8988.128886376484
13431,405391, Partenon,200000.0,51.0,Avenida Bento Gonçalves,3921.5686274509803
13432,452762, Ipanema,350000.0,110.0,Rua Oswaldo Olmiro Machado,3181.818181818182
13433,541847, Petrópolis,1200000.0,498.0,Rua Eça de Queiroz,2409.6385542168673
13434,548304, Petrópolis,340000.0,40.91,Rua Eça de Queiroz,8310.926423857249
13435,118916, Sarandi,1700000.0,255.0,Rua Dona Alzira,6666.666666666667
13436,174047, Camaquã,1195000.0,896.45,Rua Marechal Hermes,1333.0358636845333
13437,119530, Floresta,2087000.0,1311.0,Rua Gaspar Martins,1591.914569031274
13438,169772, Morro Santana,800000.0,333.0,Rua José Lewgoy,2402.4024024024025
13439,186199, Passo da Areia,1030000.0,339.0,Rua General Pedro Bitencourt,3038.34808259587
13440,5677, Petrópolis,1800000.0,181.18,Rua Riveira,9934.871398609117
13441,3458, Tristeza,600000.0,496.1,Rua Landel de Moura,1209.4335819391251
13442,8310, São Sebastião,5000000.0,3660.0,Avenida Assis Brasil,1366.120218579235
13443,11932, Camaquã,530000.0,130.0,Rua Doutor Barcelos,4076.923076923077
13444,14057, Vila Nova,280000.0,250.0,Estrada Aracaju,1120.0
13445,103207, Vila Nova,206000.0,175.0,Rua Adriano Pereira da Silva,1177.142857142857
13446,103240, Vila Nova,212000.0,196.0,Rua Adriano Pereira da Silva,1081.6326530612246
13447,111727, Guarujá,150000.0,210.0,Rua Antonio Spolidoro,714.2857142857143
13448,113580, Chácara das Pedras,1570000.0,235.0,Rua General Francisco de Paula Cidade,6680.851063829788
13449,116315, Jardim Sabará,700000.0,380.0,Acesso Francisco Silveira Mello,1842.1052631578948
13450,128810, São Sebastião,1800000.0,240.0,Rua Joaquim Silveira,7500.0
13451,175286, Navegantes,3800000.0,7500.0,Rua Frederico Mentz,506.6666666666667
13452,163622, Tristeza,1703000.0,270.0,Rua Dona Paulina,6307.407407407408
13453,177043, Petrópolis,700000.0,85.0,Rua Dona Eugênia,8235.29411764706
13454,162467, Navegantes,800000.0,360.0,Rua Dona Margarida,2222.222222222222
13455,171410, Guarujá,450000.0,192.0,Rua Jacundá,2343.75
13456,188840, Jardim Botânico,650000.0,216.0,Rua Oito de Julho,3009.259259259259
13457,162477, Azenha,180000.0,44.69,Avenida da Azenha,4027.7466994853435
13458,130189, Vila Nova,610000.0,141.75,Rua Florestan Fernandes,4303.350970017636
13459,162469, Navegantes,550000.0,141.24,Rua Dona Margarida,3894.0809968847348
13460,167103, Belém Novo,415000.0,173.93,Avenida Heitor Viêira,2386.0173633070776
13461,164253, Passo da Areia,880000.0,79.22,Rua Paulo Setúbal,11108.305983337541
13462,123908, Higienópolis,850000.0,278.95,Travessa São Jacó,3047.141064706937
13463,174391, Vila Assunção,1600000.0,912.0,Rua Cariri,1754.3859649122808
13464,151348, Glória,415000.0,150.0,Rua Domício da Gama,2766.6666666666665
13465,139093, Passo da Areia,640000.0,250.0,Avenida João Wallig,2560.0
13466,128765, Petrópolis,2400000.0,240.0,Avenida Neusa Goulart Brizola,10000.0
13467,151308, Nonoai,795000.0,300.0,Rua Mathilde Zatar,2650.0
13468,161791, Partenon,1500000.0,240.0,Avenida Bento Gonçalves,6250.0
